,Airline,Airline ID,Source Airport,Source Airport ID,Destination Airport,Destination Airport ID,Codeshare,Stops,Equipment,Name_x,ICAO,Callsign,Country_x,Active,Name_y,City,Country_y,IATA,Latitude,Longitude,Altitude,Timezone,DST,Timezone.1
10153,AF,137,BIQ,1280,ORY,1386,,0,CRK 319 321 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10154,AF,137,BKK,3885,CDG,1382,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10155,AF,137,BKK,3885,CNX,3931,Y,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10156,AF,137,BKK,3885,HKT,3179,Y,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10157,AF,137,BKK,3885,KBV,3174,Y,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10158,AF,137,BKK,3885,LPQ,3115,Y,0,AT7,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10159,AF,137,BKO,1044,CDG,1382,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10160,AF,137,BLL,608,CDG,1382,,0,E90,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10161,AF,137,BLQ,1538,CDG,1382,,0,E90 E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10162,AF,137,BLQ,1538,LYS,1335,Y,0,ER4 AT5,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10163,AF,137,BLR,3131,CDG,1382,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10164,AF,137,BMI,4037,ATL,3682,Y,0,CR7 CR9,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10165,AF,137,BNA,3690,ATL,3682,Y,0,M88 319 320 717,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10166,AF,137,BOD,1264,AMS,580,Y,0,E90 73W F70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10167,AF,137,BOD,1264,CDG,1382,,0,321 320 32A 318,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10168,AF,137,BOD,1264,FCO,1555,Y,0,E70 E90 CR7,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10169,AF,137,BOD,1264,MRS,1353,,0,319 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10170,AF,137,BOD,1264,NTE,1418,Y,0,ER4,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10171,AF,137,BOD,1264,ORY,1386,,0,321 319 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10172,AF,137,BOG,2709,CDG,1382,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10173,AF,137,BOM,2997,CDG,1382,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10174,AF,137,BOS,3448,ATL,3682,Y,0,757 M90 M88,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10175,AF,137,BOS,3448,CDG,1382,,0,744,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10176,AF,137,BOS,3448,LHR,507,Y,0,764,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10177,AF,137,BQK,5725,ATL,3682,Y,0,CRJ,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10178,AF,137,BRE,353,CDG,1382,,0,E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10179,AF,137,BRU,302,ATL,3682,Y,0,76W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10180,AF,137,BRU,302,JFK,3797,Y,0,76W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10181,AF,137,BRU,302,LYS,1335,Y,0,ER4,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10182,AF,137,BRU,302,NTE,1418,Y,0,ER4,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10183,AF,137,BSB,2531,CDG,1382,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10184,AF,137,BSL,1423,AMS,580,Y,0,F70 E90,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10185,AF,137,BSL,1423,CDG,1382,,0,AT7,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10186,AF,137,BTR,3846,ATL,3682,Y,0,CR9 CRJ CR7,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10187,AF,137,BUD,1489,CDG,1382,,0,318 321 320 319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10188,AF,137,BUF,3820,ATL,3682,Y,0,M90 M88,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10189,AF,137,BVE,1278,LCY,503,Y,0,AR8,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10190,AF,137,BWI,3849,ATL,3682,Y,0,M88 M90 73W 717,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10191,AF,137,BZV,883,CDG,1382,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10192,AF,137,CAE,3561,ATL,3682,Y,0,CRJ M88 319 717,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10193,AF,137,CAI,1128,CDG,1382,,0,332 343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10194,AF,137,CAK,4112,ATL,3682,Y,0,M88 CR9,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10195,AF,137,CAN,3370,CDG,1382,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10196,AF,137,CAN,3370,CKG,3393,Y,0,319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10197,AF,137,CAN,3370,HGH,3386,Y,0,321 772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10198,AF,137,CAN,3370,SHE,4144,Y,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10199,AF,137,CAN,3370,SIN,3316,Y,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10200,AF,137,CAN,3370,WUH,3376,Y,0,738,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10201,AF,137,CAY,2774,FDF,2878,,0,32A 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10202,AF,137,CAY,2774,ORY,1386,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10203,AF,137,CCS,2851,CDG,1382,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10204,AF,137,CDG,1382,ABJ,253,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10205,AF,137,CDG,1382,ABV,260,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10206,AF,137,CDG,1382,ABZ,532,,0,E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10207,AF,137,CDG,1382,AGP,1230,Y,0,738,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10208,AF,137,CDG,1382,ALG,210,,0,319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10209,AF,137,CDG,1382,AMM,2170,,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10210,AF,137,CDG,1382,AMS,580,,0,321 320 319 318 32A,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10211,AF,137,CDG,1382,ARN,737,,0,320 321 32A 319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10212,AF,137,CDG,1382,ATH,3941,,0,319 32A 320 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10213,AF,137,CDG,1382,ATL,3682,,0,77W 744 772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10214,AF,137,CDG,1382,AUH,2179,Y,0,346,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10215,AF,137,CDG,1382,BCN,1218,,0,321 32A 318 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10216,AF,137,CDG,1382,BEG,1739,Y,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10217,AF,137,CDG,1382,BES,1403,,0,318 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10218,AF,137,CDG,1382,BEY,2177,,0,772 343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10219,AF,137,CDG,1382,BGF,888,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10220,AF,137,CDG,1382,BHX,469,,0,319 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10221,AF,137,CDG,1382,BIO,1216,,0,E90 E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10222,AF,137,CDG,1382,BKK,3885,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10223,AF,137,CDG,1382,BKO,1044,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10224,AF,137,CDG,1382,BLL,608,,0,E90,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10225,AF,137,CDG,1382,BLQ,1538,,0,E70 E90,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10226,AF,137,CDG,1382,BLR,3131,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10227,AF,137,CDG,1382,BOD,1264,,0,321 320 32A 318,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10228,AF,137,CDG,1382,BOG,2709,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10229,AF,137,CDG,1382,BOM,2997,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10230,AF,137,CDG,1382,BOS,3448,,0,744,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10231,AF,137,CDG,1382,BRE,353,,0,E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10232,AF,137,CDG,1382,BSB,2531,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10233,AF,137,CDG,1382,BSL,1423,,0,AT7,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10234,AF,137,CDG,1382,BUD,1489,,0,318 321 320 319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10235,AF,137,CDG,1382,BZV,883,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10236,AF,137,CDG,1382,CAI,1128,,0,343 332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10237,AF,137,CDG,1382,CAN,3370,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10238,AF,137,CDG,1382,CCS,2851,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10239,AF,137,CDG,1382,CFE,1330,,0,E90 E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10240,AF,137,CDG,1382,CKY,4162,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10241,AF,137,CDG,1382,CLY,1322,,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10242,AF,137,CDG,1382,CMN,1074,,0,320 319 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10243,AF,137,CDG,1382,COO,245,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10244,AF,137,CDG,1382,CPH,609,,0,318 319 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10245,AF,137,CDG,1382,CVG,3488,Y,0,76W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10246,AF,137,CDG,1382,DEL,3093,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10247,AF,137,CDG,1382,DKR,1084,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10248,AF,137,CDG,1382,DLA,897,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10249,AF,137,CDG,1382,DTW,3645,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10250,AF,137,CDG,1382,DUB,599,,0,AR8,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10251,AF,137,CDG,1382,DUS,345,,0,318 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10252,AF,137,CDG,1382,DXB,2188,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10253,AF,137,CDG,1382,EDI,535,,0,AR8,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10254,AF,137,CDG,1382,EVN,3964,,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10255,AF,137,CDG,1382,EWR,3494,Y,0,76W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10256,AF,137,CDG,1382,EXT,552,Y,0,DH4,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10257,AF,137,CDG,1382,EZE,3988,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10258,AF,137,CDG,1382,FCO,1555,,0,320 321 319 32A,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10259,AF,137,CDG,1382,FIH,1020,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10260,AF,137,CDG,1382,FLR,1563,,0,318,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10261,AF,137,CDG,1382,FRA,340,,0,318,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10262,AF,137,CDG,1382,GIG,2560,,0,77W 332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10263,AF,137,CDG,1382,GOA,1528,,0,E70 E90,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10264,AF,137,CDG,1382,GOT,687,,0,E70 E90,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10265,AF,137,CDG,1382,GRU,2564,,0,772 77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10266,AF,137,CDG,1382,GVA,1665,,0,319 321 320 318,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10267,AF,137,CDG,1382,GYD,2922,Y,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10268,AF,137,CDG,1382,HAJ,352,,0,E70 AR8,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10269,AF,137,CDG,1382,HAM,342,,0,318 321 320 32A,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10270,AF,137,CDG,1382,HAN,3199,Y,0,777,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10271,AF,137,CDG,1382,HAV,1909,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10272,AF,137,CDG,1382,HEL,421,Y,0,E90 321 320 32B 319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10273,AF,137,CDG,1382,HKG,3077,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10274,AF,137,CDG,1382,HND,2359,,0,77W 772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10275,AF,137,CDG,1382,IAD,3714,,0,388 77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10276,AF,137,CDG,1382,IAH,3550,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10277,AF,137,CDG,1382,ICN,3930,,0,77W 772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10278,AF,137,CDG,1382,IST,1701,,0,319 320 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10279,AF,137,CDG,1382,JED,2072,Y,0,333,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10280,AF,137,CDG,1382,JFK,3797,,0,332 772 388 343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10281,AF,137,CDG,1382,JIB,4119,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10282,AF,137,CDG,1382,JNB,813,,0,388,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10283,AF,137,CDG,1382,KBP,2939,,0,319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10284,AF,137,CDG,1382,KIX,3992,,0,77W 772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10285,AF,137,CDG,1382,KUL,3304,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10286,AF,137,CDG,1382,LAD,951,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10287,AF,137,CDG,1382,LAX,3484,,0,388 772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10288,AF,137,CDG,1382,LBV,970,,0,772 77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10289,AF,137,CDG,1382,LCA,1197,,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10290,AF,137,CDG,1382,LED,2948,,0,320 319 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10291,AF,137,CDG,1382,LFW,298,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10292,AF,137,CDG,1382,LHR,507,,0,321 319 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10293,AF,137,CDG,1382,LIM,2789,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10294,AF,137,CDG,1382,LIN,1529,,0,318 320 319 32A 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10295,AF,137,CDG,1382,LIS,1638,,0,318 320 319 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10296,AF,137,CDG,1382,LJU,1569,,0,E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10297,AF,137,CDG,1382,LOS,273,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10298,AF,137,CDG,1382,LUX,629,Y,0,ER4 DH4,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10299,AF,137,CDG,1382,LYS,1335,,0,320 319 318,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10300,AF,137,CDG,1382,MAD,1229,,0,320 321 318 32A 319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10301,AF,137,CDG,1382,MAN,478,,0,321 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10302,AF,137,CDG,1382,MEX,1824,,0,744,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10303,AF,137,CDG,1382,MIA,3576,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10304,AF,137,CDG,1382,MLA,1606,,0,319 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10305,AF,137,CDG,1382,MPL,1359,,0,318 319 320 32A,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10306,AF,137,CDG,1382,MRS,1353,,0,32A 319 318 321 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10307,AF,137,CDG,1382,MRU,893,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10308,AF,137,CDG,1382,MSP,3858,Y,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10309,AF,137,CDG,1382,MUC,346,,0,319 318 320 32A 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10310,AF,137,CDG,1382,NAP,1561,,0,321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10311,AF,137,CDG,1382,NBO,4059,Y,0,763,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10312,AF,137,CDG,1382,NCE,1354,,0,318 320 321 319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10313,AF,137,CDG,1382,NCL,521,,0,AR8,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10314,AF,137,CDG,1382,NDJ,999,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10315,AF,137,CDG,1382,NIM,280,,0,332 343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10316,AF,137,CDG,1382,NKC,1094,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10317,AF,137,CDG,1382,NRT,2279,,0,388 788 77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10318,AF,137,CDG,1382,NSI,4161,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10319,AF,137,CDG,1382,NTE,1418,,0,321 318 319 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10320,AF,137,CDG,1382,NUE,347,,0,E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10321,AF,137,CDG,1382,ORD,3830,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10322,AF,137,CDG,1382,OSL,644,,0,E90,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10323,AF,137,CDG,1382,OTP,1657,,0,321 320 319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10324,AF,137,CDG,1382,OUA,246,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10325,AF,137,CDG,1382,PEK,3364,,0,772 77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10326,AF,137,CDG,1382,PHL,3752,Y,0,752,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10327,AF,137,CDG,1382,PIT,3570,Y,0,752,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10328,AF,137,CDG,1382,PNR,886,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10329,AF,137,CDG,1382,PRG,1587,,0,321 320 32A,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10330,AF,137,CDG,1382,PTY,1871,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10331,AF,137,CDG,1382,PUF,1274,,0,E90,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10332,AF,137,CDG,1382,PUJ,1760,,0,744,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10333,AF,137,CDG,1382,PVG,3406,,0,77W 388 772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10334,AF,137,CDG,1382,RBA,1072,,0,319 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10335,AF,137,CDG,1382,RIX,3953,Y,0,733 735 73C,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10336,AF,137,CDG,1382,RNS,1415,,0,AT7,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10337,AF,137,CDG,1382,ROB,1063,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10338,AF,137,CDG,1382,RUH,2082,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10339,AF,137,CDG,1382,SCL,2650,,0,772 77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10340,AF,137,CDG,1382,SEA,3577,Y,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10341,AF,137,CDG,1382,SFO,3469,,0,388,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10342,AF,137,CDG,1382,SGN,3205,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10343,AF,137,CDG,1382,SIN,3316,,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10344,AF,137,CDG,1382,SLC,3536,Y,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10345,AF,137,CDG,1382,SOF,1194,,0,321 320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10346,AF,137,CDG,1382,STR,350,,0,AR8,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10347,AF,137,CDG,1382,SVG,666,,0,E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10348,AF,137,CDG,1382,SVO,2985,,0,319 320 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10349,AF,137,CDG,1382,SXM,2899,,0,343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10350,AF,137,CDG,1382,TBS,3973,Y,0,735,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10351,AF,137,CDG,1382,TLS,1273,,0,319 320 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10352,AF,137,CDG,1382,TLV,1590,,0,320,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10353,AF,137,CDG,1382,TNR,918,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10354,AF,137,CDG,1382,TRN,1526,,0,E90 AR8 E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10355,AF,137,CDG,1382,TUN,287,,0,319 320 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10356,AF,137,CDG,1382,TXL,351,,0,319 321 320 318,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10357,AF,137,CDG,1382,VCE,1551,,0,318 320 319 32A,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10358,AF,137,CDG,1382,VGO,1250,,0,E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10359,AF,137,CDG,1382,VIE,1613,,0,320 318 319 32A 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10360,AF,137,CDG,1382,VLC,1246,Y,0,738,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10361,AF,137,CDG,1382,VRN,1550,,0,E70,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10362,AF,137,CDG,1382,WAW,679,,0,318 319 320 321,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10363,AF,137,CDG,1382,WUH,3376,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10364,AF,137,CDG,1382,YUL,146,,0,744 343,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10365,AF,137,CDG,1382,YYZ,193,,0,772,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10366,AF,137,CDG,1382,ZAG,1208,,0,AR8,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10367,AF,137,CDG,1382,ZRH,1678,,0,318,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10368,AF,137,CFE,1330,AMS,580,Y,0,ER4,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10369,AF,137,CFE,1330,CDG,1382,,0,E70 E90,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10370,AF,137,CFE,1330,ORY,1386,,0,AT7 CRK,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10371,AF,137,CGK,3275,KUL,3304,Y,0,77W,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10372,AF,137,CHA,3578,ATL,3682,Y,0,CRJ,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10373,AF,137,CHO,4015,ATL,3682,Y,0,CRJ,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10374,AF,137,CHS,3806,ATL,3682,Y,0,M88 73W 319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10375,AF,137,CID,4043,ATL,3682,Y,0,CR9 CRJ,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10376,AF,137,CKG,3393,CAN,3370,Y,0,319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10377,AF,137,CKG,3393,LXA,4097,Y,0,319,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10378,AF,137,CKY,4162,CDG,1382,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10379,AF,137,CKY,4162,NKC,1094,,0,332,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
10380,AF,137,CLE,3486,ATL,3682,Y,0,717 M88,Air France,AFR,AIRFRANS,France,Y,,,,,,,,,,
